name,name_id,specs,time,to,symop,err,file,line,loc,top,signature,weight,proof_coverage,rank,in_calls,out_calls,proof_trace,cyclomatic
"AndroidDatabaseManager$7.<init>(AndroidDatabaseManager,Cursor,TableRow)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$7.<init>(de.tuhh.ti5.androidsvgnavimap.db.An27F1",1,0,  ,132,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1004,1274,N,"void AndroidDatabaseManager$7.<init>(AndroidDatabaseManager,Cursor,TableRow)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$7 *this, class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this$0, class android.database.Cursor *$bcvar2, class android.widget.TableRow *$bcvar3)",8,0.88,1.00,8,1,1004 1143,1
"void AndroidDatabaseManager$7.onClick(View)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$7.onClick(android.view.View):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1144,1274,N,"void void AndroidDatabaseManager$7.onClick(View)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$7 *this, class android.view.View *v)",20,0.00,1.70,1,48,,2
"AndroidDatabaseManager$8.<init>(AndroidDatabaseManager,Cursor)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$8.<init>(de.tuhh.ti5.androidsvgnavimap.db.AnBF2C",1,0,  ,108,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1037,1274,N,"void AndroidDatabaseManager$8.<init>(AndroidDatabaseManager,Cursor)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$8 *this, class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this$0, class android.database.Cursor *$bcvar2)",7,0.86,1.00,8,1,1037 1171,1
"void AndroidDatabaseManager$8.onClick(View)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$8.onClick(android.view.View):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1173,1274,N,"void void AndroidDatabaseManager$8.onClick(View)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$8 *this, class android.view.View *v)",61,0.00,1.26,1,16,,7
"AndroidDatabaseManager$9.<init>(AndroidDatabaseManager,Cursor)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$9.<init>(de.tuhh.ti5.androidsvgnavimap.db.An132D",1,0,  ,108,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,824,1274,N,"void AndroidDatabaseManager$9.<init>(AndroidDatabaseManager,Cursor)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$9 *this, class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this$0, class android.database.Cursor *$bcvar2)",7,0.86,1.00,8,1,824 1223,1
"void AndroidDatabaseManager$9.onClick(View)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$9.onClick(android.view.View):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1225,1274,N,"void void AndroidDatabaseManager$9.onClick(View)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$9 *this, class android.view.View *v)",54,0.00,1.18,1,13,,7
"void AndroidDatabaseManager$indexInfo.<clinit>()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$indexInfo.<clinit>():void",1,0,  ,48,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,27,1274,N,"class java.lang.Object *void AndroidDatabaseManager$indexInfo.<clinit>()(class java.lang.String *field)",9,0.89,0.00,0,0,27 28 29 30 32,1
"AndroidDatabaseManager$indexInfo.<init>()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$indexInfo.<init>()",1,0,  ,60,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,25,1274,N,"void AndroidDatabaseManager$indexInfo.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager$indexInfo *this)",5,0.80,0.60,2,1,25,1
"AndroidDatabaseManager.<init>()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.<init>()",1,0,  ,110,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,22,1274,N,"void AndroidDatabaseManager.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this)",7,0.86,0.70,1,3,22 56,1
"de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.InferGeneratedHarness()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.InferGeneratedHarness()",4,1,  ,243,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/infer-out/sources/de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager_InferGeneratedHarness.java,54,0,N,"void de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.InferGeneratedHarness()()",3,0.00,2.12,0,132,,1
"void AndroidDatabaseManager.getcolumnnames()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.getcolumnnames():void",0,0,  ,184,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,726,1274,N,"void void AndroidDatabaseManager.getcolumnnames()(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this)",26,0.00,1.15,3,10,,3
"void AndroidDatabaseManager.onCreate(Bundle)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.onCreate(android.os.Bundle):void",0,1,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,59,1274,N,"void void AndroidDatabaseManager.onCreate(Bundle)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this, class android.os.Bundle *savedInstanceState)",138,0.00,1.72,1,50,,4
"void AndroidDatabaseManager.onItemClick(AdapterView,View,int,long)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.onItemClick(android.widget.AdapterView,andro0C89",1,0,  ,46,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1269,1274,N,"void void AndroidDatabaseManager.onItemClick(AdapterView,View,int,long)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this, class android.widget.AdapterView *arg0, class android.view.View *arg1, int arg2, long arg3)",4,0.75,0.00,0,0,1269 1272,1
"void AndroidDatabaseManager.paginatetable(int)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.paginatetable(int):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1106,1274,N,"void void AndroidDatabaseManager.paginatetable(int)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this, int number)",54,0.00,1.54,7,27,,4
"void AndroidDatabaseManager.refreshTable(int)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.refreshTable(int):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1030,1274,N,"void void AndroidDatabaseManager.refreshTable(int)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this, int d)",80,0.00,1.61,5,35,,7
"void AndroidDatabaseManager.refreshactivity()","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.refreshactivity():void",1,0,  ,112,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,1023,1274,N,"void void AndroidDatabaseManager.refreshactivity()(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this)",7,0.86,0.70,1,3,1023 1026 1027 1028,1
"void AndroidDatabaseManager.updateDeletePopup(int)","de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager.updateDeletePopup(int):void",0,0,TO,334,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/AndroidDatabaseManager.java,748,1274,N,"void void AndroidDatabaseManager.updateDeletePopup(int)(class de.tuhh.ti5.androidsvgnavimap.db.AndroidDatabaseManager *this, int row)",109,0.00,1.69,2,46,,4
"DBHelper.<init>(Context)","de.tuhh.ti5.androidsvgnavimap.db.DBHelper.<init>(android.content.Context)",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBHelper.java,95,163,N,"void DBHelper.<init>(Context)(class de.tuhh.ti5.androidsvgnavimap.db.DBHelper *this, class android.content.Context *context)",5,0.80,0.30,0,1,95 96 97,1
"DBHelper.<init>(Context,String,SQLiteDatabase$CursorFactory,int)","de.tuhh.ti5.androidsvgnavimap.db.DBHelper.<init>(android.content.Context,java.lang.String,android.da347B",1,0,  ,32,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBHelper.java,99,163,N,"void DBHelper.<init>(Context,String,SQLiteDatabase$CursorFactory,int)(class de.tuhh.ti5.androidsvgnavimap.db.DBHelper *this, class android.content.Context *context, class java.lang.String *name, class android.database.sqlite.SQLiteDatabase$CursorFactory *factory, int version)",5,0.80,0.30,0,1,99 100 101,1
"ArrayList DBHelper.getData(String)","de.tuhh.ti5.androidsvgnavimap.db.DBHelper.getData(java.lang.String):java.util.ArrayList",1,0,  ,175,2,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBHelper.java,118,163,N,"class java.util.ArrayList *ArrayList DBHelper.getData(String)(class de.tuhh.ti5.androidsvgnavimap.db.DBHelper *this, class java.lang.String *Query)",62,0.00,1.18,0,14,,7
"void DBHelper.onCreate(SQLiteDatabase)","de.tuhh.ti5.androidsvgnavimap.db.DBHelper.onCreate(android.database.sqlite.SQLiteDatabase):void",1,0,  ,36,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBHelper.java,104,163,N,"void void DBHelper.onCreate(SQLiteDatabase)(class de.tuhh.ti5.androidsvgnavimap.db.DBHelper *this, class android.database.sqlite.SQLiteDatabase *db)",7,0.86,0.48,1,1,104 105 106 107 108,1
"void DBHelper.onUpgrade(SQLiteDatabase,int,int)","de.tuhh.ti5.androidsvgnavimap.db.DBHelper.onUpgrade(android.database.sqlite.SQLiteDatabase,int,int):0415",1,0,  ,52,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBHelper.java,111,163,N,"void void DBHelper.onUpgrade(SQLiteDatabase,int,int)(class de.tuhh.ti5.androidsvgnavimap.db.DBHelper *this, class android.database.sqlite.SQLiteDatabase *db, int oldVersion, int newVersion)",8,0.88,0.48,0,2,111 112 113 114 115 116,1
"DBUtil.<init>()","de.tuhh.ti5.androidsvgnavimap.db.DBUtil.<init>()",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBUtil.java,16,110,N,"void DBUtil.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.DBUtil *this)",5,0.80,0.30,0,1,16,1
"void DBUtil.exportDB()","de.tuhh.ti5.androidsvgnavimap.db.DBUtil.exportDB():void",0,0,TO,334,1,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBUtil.java,76,110,N,"void void DBUtil.exportDB()()",47,0.00,1.38,0,23,,4
"String DBUtil.getCurrentTime()","de.tuhh.ti5.androidsvgnavimap.db.DBUtil.getCurrentTime():java.lang.String",1,0,  ,66,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBUtil.java,67,110,N,"class java.lang.String *String DBUtil.getCurrentTime()()",8,0.88,0.78,1,4,67 68 70 71 73,1
"int DBUtil.scanFreqToChannel(int)","de.tuhh.ti5.androidsvgnavimap.db.DBUtil.scanFreqToChannel(int):int",0,0,TO,494,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/DBUtil.java,18,110,N,"int int DBUtil.scanFreqToChannel(int)(int freq)",46,0.00,0.00,0,0,,15
"ScanConditionParam.<init>()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.<init>()",1,0,  ,54,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,17,73,N,"void ScanConditionParam.<init>()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",11,0.91,0.30,0,1,17 18 19 20 21 22 23 24,1
"String ScanConditionParam.getScanBarrier()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanBarrier():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,66,73,N,"class java.lang.String *String ScanConditionParam.getScanBarrier()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,66 67,1
"String ScanConditionParam.getScanBuilding()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanBuilding():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,26,73,N,"class java.lang.String *String ScanConditionParam.getScanBuilding()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,26 27,1
"String ScanConditionParam.getScanDevices()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanDevices():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,50,73,N,"class java.lang.String *String ScanConditionParam.getScanDevices()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,50 51,1
"String ScanConditionParam.getScanFloor()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanFloor():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,34,73,N,"class java.lang.String *String ScanConditionParam.getScanFloor()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,34 35,1
"String ScanConditionParam.getScanPeople()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanPeople():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,58,73,N,"class java.lang.String *String ScanConditionParam.getScanPeople()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,58 59,1
"String ScanConditionParam.getScanWeather()","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.getScanWeather():java.lang.String",1,0,  ,18,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,42,73,N,"class java.lang.String *String ScanConditionParam.getScanWeather()(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this)",4,0.75,0.00,0,0,42 43,1
"void ScanConditionParam.setScanBarrier(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanBarrier(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,70,73,N,"void void ScanConditionParam.setScanBarrier(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanBarrier)",5,0.80,0.00,0,0,70 71 72,1
"void ScanConditionParam.setScanBuilding(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanBuilding(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,30,73,N,"void void ScanConditionParam.setScanBuilding(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanBuilding)",5,0.80,0.00,0,0,30 31 32,1
"void ScanConditionParam.setScanDevices(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanDevices(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,54,73,N,"void void ScanConditionParam.setScanDevices(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanDevices)",5,0.80,0.00,0,0,54 55 56,1
"void ScanConditionParam.setScanFloor(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanFloor(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,38,73,N,"void void ScanConditionParam.setScanFloor(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanFloor)",5,0.80,0.00,0,0,38 39 40,1
"void ScanConditionParam.setScanPeople(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanPeople(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,62,73,N,"void void ScanConditionParam.setScanPeople(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanPeople)",5,0.80,0.00,0,0,62 63 64,1
"void ScanConditionParam.setScanWeather(String)","de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam.setScanWeather(java.lang.String):void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/ScanConditionParam.java,46,73,N,"void void ScanConditionParam.setScanWeather(String)(class de.tuhh.ti5.androidsvgnavimap.db.ScanConditionParam *this, class java.lang.String *scanWeather)",5,0.80,0.00,0,0,46 47 48,1
"FingerprintDAO.<init>(Context)","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.<init>(android.content.Context)",1,0,  ,138,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,32,129,N,"void FingerprintDAO.<init>(Context)(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this, class android.content.Context *context)",29,0.59,1.04,0,10,27 32 33 35 38 43,2
"void FingerprintDAO.close()","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.close():void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,50,129,N,"void void FingerprintDAO.close()(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this)",5,0.80,0.30,0,1,50 51,1
"Fingerprint FingerprintDAO.createFingerprint(String,String,String,String,String,long)","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.createFingerprint(java.lang.String,java.lang.Str3D06",0,0,  ,489,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,53,129,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *Fingerprint FingerprintDAO.createFingerprint(String,String,String,String,String,long)(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this, class java.lang.String *date, class java.lang.String *weather, class java.lang.String *barriers, class java.lang.String *devices, class java.lang.String *people, long locationID)",27,0.00,1.43,0,26,,2
"Fingerprint FingerprintDAO.cursorToFingerprint(Cursor)","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.cursorToFingerprint(android.database.Cursor):de.1B51",1,0,  ,136,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,102,129,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *Fingerprint FingerprintDAO.cursorToFingerprint(Cursor)(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this, class android.database.Cursor *cursor)",23,0.00,1.18,2,12,,2
"void FingerprintDAO.deleteAllFingerprints()","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.deleteAllFingerprints():void",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,97,129,N,"void void FingerprintDAO.deleteAllFingerprints()(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this)",6,0.83,0.30,0,1,97 98 99 100,1
"Fingerprint FingerprintDAO.getFingerprintByID(long)","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.getFingerprintByID(long):de.tuhh.ti5.androidsvgnB3F8",0,0,  ,114,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,81,129,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Fingerprint *Fingerprint FingerprintDAO.getFingerprintByID(long)(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this, long id)",14,0.00,1.23,0,16,,2
"void FingerprintDAO.open()","de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO.open():void",1,0,  ,34,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/FingerprintDAO.java,45,129,N,"void void FingerprintDAO.open()(class de.tuhh.ti5.androidsvgnavimap.db.dao.FingerprintDAO *this)",6,0.83,0.48,1,1,45 46 47,1
"LocationDAO.<init>(Context)","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.<init>(android.content.Context)",1,0,  ,126,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,28,123,N,"void LocationDAO.<init>(Context)(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this, class android.content.Context *context)",27,0.56,1.04,0,10,25 28 29 30 33 38,2
"void LocationDAO.close()","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.close():void",1,0,  ,20,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,45,123,N,"void void LocationDAO.close()(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this)",5,0.80,0.30,0,1,45 46,1
"Location LocationDAO.createLocation(String,String,String,String)","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.createLocation(java.lang.String,java.lang.String,jaEE37",0,0,  ,202,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,48,123,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Location *Location LocationDAO.createLocation(String,String,String,String)(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this, class java.lang.String *vertex, class java.lang.String *floor, class java.lang.String *building, class java.lang.String *alias)",20,0.00,1.32,1,19,,1
"Location LocationDAO.cursorToLocation(Cursor)","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.cursorToLocation(android.database.Cursor):de.tuhh.t1BB9",1,0,  ,84,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,112,123,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Location *Location LocationDAO.cursorToLocation(Cursor)(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this, class android.database.Cursor *cursor)",15,0.00,1.08,3,8,,1
"void LocationDAO.deleteAllLocations()","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.deleteAllLocations():void",1,0,  ,28,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,107,123,N,"void void LocationDAO.deleteAllLocations()(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this)",6,0.83,0.30,0,1,107 108 109 110,1
"Location LocationDAO.getLocationByID(long)","de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO.getLocationByID(long):de.tuhh.ti5.androidsvgnavimap21FA",0,0,  ,114,0,/Users/ruibrito/IdeaProjects/SvgNaviMap/AndroidSvgNaviMap/src/de/tuhh/ti5/androidsvgnavimap/db/dao/LocationDAO.java,91,123,N,"class de.tuhh.ti5.androidsvgnavimap.db.model.Location *Location LocationDAO.getLocationByID(long)(class de.tuhh.ti5.androidsvgnavimap.db.dao.LocationDAO *this, long id)",14,0.00,1.11,0,12,,2
